Player Name,Age,Season,Position,Team,Games Played,Games Started,Passing Attempts,Passing Completions,Passing Yards,Passing Touchdowns,Interceptions Thrown,Rushing Attempts,Rushing Yards,Rushing Touchdowns,Targets,Receptions,Receiving Yards,Receiving Touchdowns,Fumbles,Field Goals Attempted 0-39,Field Goals Made 0-39,Field Goals Attempted 40-49,Field Goals Made 40-49,Field Goals Attempted 50+,Field Goals Made 50+,Field Goals Attempted,Field Goals Made,Extra Points Attempted,Extra Points Made,Total Yards Allowed,Total Plays,Takeaways,First Downs Allowed,Passing Yards Allowed,Passing Touchdowns Allowed,Rushing Yards Allowed,Rushing Touchdowns Allowed,Penalties Committed,Penalty Yards,First Downs by Penalty,Percent Drives Scored On,Percent Drives Takeaway,ST_Sacks,ST_Interceptions,ST_Fumble Recoveries,ST_Forced Fumbles,ST_Safeties,ST_Special Teams Touchdowns,Fantasy Points From Points,XP2,ESPN ADP,Sleeper ADP,NFL ADP,RTSports ADP,Average ADP,Positional ADP,PPR Fantasy Points Scored,Standard Fantasy Points Scored
Denver Broncos DST,,2021,DEF,DEN,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,5544.0,1039.0,19.0,312.0,3652.0,22.0,1892.0,9.0,104.0,922.0,21.0,32.7,10.7,36.0,13.0,6.0,6.0,0.0,1.0,0.0,,138.0,138.0,173.0,175.0,163.2,9.0,80.0,80.0
Denzel Mims,24.0,2021,WR,NYJ,11.0,3.0,,,,,,0.0,0.0,0.0,23.0,8.0,133.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.0,261.5,84.0,21.3,13.3
Deon Jackson,22.0,2021,RB,IND,9.0,0.0,,,,,,13.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1,9.1
Deon Yelder,26.0,2021,TE,TAM,5.0,0.0,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0
Deonte Harty,24.0,2021,WR,NOR,13.0,1.0,,,,,,5.0,41.0,0.0,59.0,36.0,570.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.0,106.0,111.1,75.1
Derek Carr,30.0,2021,QB,LVR,17.0,17.0,626.0,428.0,4804.0,23.0,14.0,40.0,108.0,0.0,0.0,0.0,0.0,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0,213.0,180.0,179.0,186.4,25.0,240.96,240.96
Derek Carrier,31.0,2021,TE,LVR,5.0,1.0,,,,,,0.0,0.0,0.0,2.0,2.0,13.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,1.3
Derek Watt,29.0,2021,RB,PIT,17.0,4.0,,,,,,1.0,1.0,0.0,3.0,3.0,15.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,1.6
Derrick Gore,27.0,2021,RB,KAN,11.0,0.0,,,,,,51.0,256.0,2.0,9.0,8.0,105.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.1,48.1
Derrick Henry,27.0,2021,RB,TEN,8.0,8.0,1.0,1.0,5.0,1.0,0.0,219.0,937.0,10.0,20.0,18.0,154.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,3.0,4.0,4.0,4.0,189.3,171.3
Detroit Lions DST,,2021,DEF,DET,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,6456.0,1092.0,19.0,372.0,4160.0,31.0,2296.0,19.0,87.0,818.0,26.0,47.8,10.6,30.0,11.0,8.0,11.0,0.0,0.0,0.0,,,,279.0,,321.0,30.0,68.0,68.0
Devin Duvernay,24.0,2021,WR,BAL,16.0,7.0,,,,,,7.0,50.0,0.0,47.0,33.0,272.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.0,134.0,75.2,42.2
Devin Singletary,24.0,2021,RB,BUF,17.0,16.0,,,,,,188.0,870.0,7.0,50.0,40.0,228.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,117.0,146.0,104.0,112.4,37.0,187.8,147.8
Devin Smith,29.0,2021,WR,JAX,4.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.0,127.0,0.0,0.0
Devine Ozigbo,25.0,2021,RB,NOR,2.0,0.0,,,,,,1.0,-3.0,0.0,1.0,1.0,7.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,0.4
Devonta Freeman,29.0,2021,RB,BAL,16.0,8.0,,,,,,133.0,576.0,5.0,42.0,34.0,190.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.6,112.6
Devontae Booker,29.0,2021,RB,NYG,16.0,4.0,,,,,,145.0,593.0,2.0,45.0,40.0,268.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.0,,199.0,200.0,55.0,144.1,104.1
Dez Fitzpatrick,24.0,2021,WR,TEN,4.0,0.0,,,,,,0.0,0.0,0.0,8.0,5.0,49.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.0,123.0,15.9,10.9
Dezmon Patmon,23.0,2021,WR,IND,8.0,0.0,,,,,,0.0,0.0,0.0,4.0,2.0,21.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1,8.1
Diontae Johnson,25.0,2021,WR,PIT,16.0,14.0,,,,,,5.0,53.0,0.0,169.0,107.0,1161.0,8.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,60.0,49.0,54.0,51.8,21.0,272.4,165.4
Diontae Spencer,29.0,2021,WR,DEN,15.0,0.0,,,,,,0.0,0.0,0.0,4.0,1.0,-3.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.3,-4.3
Dominik Eberle,25.0,2021,K,HOU,1.0,0.0,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,12.0
Dominique Dafney,24.0,2021,TE,GNB,10.0,2.0,,,,,,0.0,0.0,0.0,4.0,2.0,34.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,3.4
Donald Parham,24.0,2021,TE,LAC,14.0,9.0,,,,,,0.0,0.0,0.0,27.0,20.0,190.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.0,312.5,36.0,57.0,37.0
Donovan Peoples-Jones,22.0,2021,WR,CLE,14.0,9.0,,,,,,0.0,0.0,0.0,58.0,34.0,597.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.0,284.0,283.0,271.3,87.0,107.7,73.7
Dontrell Hilliard,26.0,2021,RB,TEN,8.0,5.0,,,,,,56.0,350.0,2.0,26.0,19.0,87.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.7,51.7
Drew Lock,25.0,2021,QB,DEN,6.0,3.0,111.0,67.0,787.0,2.0,2.0,10.0,53.0,2.0,1.0,1.0,1.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.0,37.0,49.88,48.88
Drew Sample,25.0,2021,TE,CIN,17.0,8.0,,,,,,0.0,0.0,0.0,15.0,11.0,81.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.0,51.0,19.1,8.1
Duke Johnson,28.0,2021,RB,MIA,5.0,4.0,,,,,,71.0,330.0,3.0,5.0,4.0,41.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.1,55.1
Durham Smythe,26.0,2021,TE,MIA,17.0,12.0,,,,,,2.0,3.0,0.0,41.0,34.0,357.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.0,50.0,70.0,36.0
Dustin Hopkins,31.0,2021,K,2TM,17.0,0.0,,,,,,,,,,,,,,15.0,15.0,14.0,13.0,5.0,2.0,34.0,30.0,44.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,256.0,246.0,286.3,26.0,135.0,135.0
Dwayne Washington,27.0,2021,RB,NOR,14.0,0.0,,,,,,4.0,16.0,0.0,2.0,2.0,12.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,2.8
Dyami Brown,22.0,2021,WR,WAS,15.0,6.0,,,,,,1.0,-4.0,0.0,25.0,12.0,165.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.0,304.0,98.0,28.1,16.1
Easop Winston,25.0,2021,WR,NOR,3.0,1.0,,,,,,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,126.0,1.5,0.5
Eddy Pi̱eiro,26.0,2021,K,NYJ,5.0,0.0,,,,,,,,,,,,,,4.0,4.0,3.0,3.0,1.0,1.0,8.0,8.0,10.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,36.0
Elijah Mitchell,23.0,2021,RB,SFO,11.0,10.0,,,,,,207.0,963.0,5.0,20.0,19.0,137.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.0,61.0,165.0,146.0
Elijah Moore,21.0,2021,WR,NYJ,11.0,6.0,,,,,,5.0,54.0,1.0,77.0,43.0,538.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,136.0,167.0,149.0,145.6,55.0,138.2,95.2
Elijhaa Penny,28.0,2021,RB,NYG,17.0,3.0,,,,,,24.0,99.0,1.0,13.0,9.0,30.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.9,24.9
Elliott Fry,27.0,2021,K,2TM,2.0,0.0,,,,,,,,,,,,,,4.0,3.0,1.0,1.0,0.0,0.0,5.0,4.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,14.0
Emmanuel Sanders,34.0,2021,WR,BUF,14.0,13.0,,,,,,2.0,31.0,0.0,72.0,42.0,626.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.0,209.0,201.0,189.0,195.4,63.0,131.7,89.7
Eno Benjamin,22.0,2021,RB,ARI,9.0,0.0,,,,,,34.0,118.0,1.0,7.0,6.0,42.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.0,91.0,28.0,22.0
Equanimeous St. Brown,25.0,2021,WR,GNB,13.0,2.0,,,,,,3.0,14.0,0.0,17.0,9.0,98.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.2,11.2
Eric Ebron,28.0,2021,TE,PIT,8.0,3.0,,,,,,1.0,1.0,1.0,18.0,12.0,84.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.0,212.0,185.0,225.0,217.2,25.0,32.5,20.5
Eric Saubert,27.0,2021,TE,DEN,17.0,4.0,,,,,,0.0,0.0,0.0,12.0,8.0,47.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7,10.7
Eric Tomlinson,29.0,2021,TE,BAL,17.0,7.0,,,,,,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,0.7
Ethan Wolf,26.0,2021,TE,NOR,2.0,1.0,,,,,,0.0,0.0,0.0,2.0,2.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,0.8
Evan Engram,27.0,2021,TE,NYG,15.0,12.0,,,,,,1.0,-3.0,0.0,73.0,46.0,408.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0,164.0,159.0,151.0,159.8,16.0,102.5,56.5
Evan McPherson,22.0,2021,K,CIN,16.0,0.0,,,,,,,,,,,,,,13.0,13.0,9.0,6.0,11.0,9.0,33.0,28.0,48.0,46.0,,,,,,,,,,,,,,,,,,,,,,219.0,,273.0,254.0,248.8,19.0,145.0,145.0
Ezekiel Elliott,26.0,2021,RB,DAL,17.0,17.0,1.0,1.0,4.0,0.0,0.0,237.0,1002.0,10.0,65.0,47.0,287.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,8.0,5.0,8.0,5.0,5.8,5.0,252.06,205.06
Feleipe Franks,24.0,2021,QB,ATL,9.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4,-1.4
Foster Moreau,24.0,2021,TE,LVR,17.0,11.0,,,,,,0.0,0.0,0.0,44.0,30.0,373.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.0,41.0,83.3,53.3
Frank Darby,24.0,2021,WR,ATL,10.0,0.0,,,,,,0.0,0.0,0.0,4.0,1.0,14.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,1.4
Freddie Swain,23.0,2021,WR,SEA,17.0,8.0,,,,,,5.0,32.0,0.0,40.0,25.0,343.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.5,59.5
Gabe Nabers,24.0,2021,RB,LAC,10.0,1.0,,,,,,3.0,8.0,0.0,3.0,3.0,17.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,2.5
Gabriel Davis,22.0,2021,WR,BUF,16.0,4.0,,,,,,0.0,0.0,0.0,63.0,35.0,549.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.0,208.0,191.0,220.0,204.6,67.0,125.9,90.9
Gardner Minshew II,25.0,2021,QB,PHI,4.0,2.0,60.0,41.0,439.0,4.0,1.0,9.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.0,50.0,31.66,31.66
Garrett Gilbert,30.0,2021,QB,WAS,1.0,1.0,31.0,20.0,194.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.76,7.76
Garrett Griffin,27.0,2021,TE,NOR,13.0,6.0,,,,,,0.0,0.0,0.0,4.0,4.0,39.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,1.9
Gary Brightwell,22.0,2021,RB,NYG,13.0,0.0,,,,,,1.0,4.0,0.0,1.0,1.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0
Geno Smith,31.0,2021,QB,SEA,4.0,3.0,95.0,65.0,702.0,5.0,1.0,9.0,42.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.28,54.28
Geoff Swaim,28.0,2021,TE,TEN,16.0,16.0,,,,,,0.0,0.0,0.0,40.0,31.0,210.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,39.0
George Kittle,28.0,2021,TE,SFO,14.0,14.0,,,,,,3.0,20.0,0.0,94.0,71.0,910.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,24.0,24.0,32.0,26.8,3.0,196.0,125.0
Gerald Everett,27.0,2021,TE,SEA,15.0,12.0,,,,,,3.0,20.0,0.0,63.0,48.0,478.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.0,190.0,139.0,157.0,179.6,20.0,117.8,69.8
Geronimo Allison,27.0,2021,WR,DET,3.0,1.0,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
Giovani Bernard,30.0,2021,RB,TAM,12.0,0.0,,,,,,8.0,58.0,0.0,29.0,23.0,123.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.0,192.0,229.0,155.0,174.4,49.0,57.1,34.1
Giovanni Ricci,25.0,2021,RB,CAR,16.0,1.0,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,,200.0,1.0,0.0,0.0
Godwin Igwebuike,27.0,2021,RB,DET,17.0,1.0,,,,,,18.0,118.0,1.0,10.0,7.0,60.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.8,19.8
Graham Gano,34.0,2021,K,NYG,17.0,0.0,,,,,,,,,,,,,,18.0,17.0,5.0,5.0,10.0,7.0,33.0,29.0,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,137.0,,217.0,240.0,229.5,17.0,119.0,119.0
Green Bay Packers DST,,2021,DEF,GNB,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,5579.0,1037.0,26.0,337.0,3724.0,31.0,1855.0,13.0,88.0,718.0,23.0,36.6,14.0,39.0,18.0,8.0,9.0,0.0,2.0,0.0,,192.0,229.0,153.0,232.0,207.4,14.0,103.0,103.0
Greg Dortch,23.0,2021,WR,ARI,5.0,2.0,,,,,,1.0,24.0,0.0,3.0,3.0,15.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,3.9
Greg Joseph,27.0,2021,K,MIN,17.0,0.0,,,,,,,,,,,,,,20.0,19.0,9.0,7.0,9.0,7.0,38.0,33.0,40.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,430.0,34.0,143.0,143.0
Greg Ward,26.0,2021,WR,PHI,17.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,95.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.0,125.0,34.58,27.58
Greg Zuerlein,34.0,2021,K,DAL,16.0,0.0,,,,,,,,,,,,,,21.0,20.0,9.0,7.0,5.0,2.0,35.0,29.0,48.0,42.0,,,,,,,,,,,,,,,,,,,,,,163.0,153.0,105.0,183.0,177.6,7.0,122.0,122.0
Gunner Olszewski,25.0,2021,WR,NWE,16.0,0.0,,,,,,1.0,9.0,0.0,3.0,2.0,31.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-2.0
Harrison Bryant,23.0,2021,TE,CLE,16.0,3.0,,,,,,0.0,0.0,0.0,28.0,21.0,233.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.0,52.0,62.3,41.3
Harrison Butker,26.0,2021,K,KAN,16.0,0.0,,,,,,,,,,,,,,14.0,14.0,5.0,4.0,9.0,7.0,28.0,25.0,49.0,47.0,,,,,,,,,,,,,,,,,,,,,,84.0,131.0,89.0,154.0,127.8,1.0,133.0,133.0
Hayden Hurst,28.0,2021,TE,ATL,13.0,5.0,,,,,,0.0,0.0,0.0,31.0,26.0,221.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.0,295.0,246.7,27.0,60.1,34.1
Henry Ruggs III,22.0,2021,WR,LVR,7.0,7.0,,,,,,3.0,16.0,0.0,36.0,24.0,469.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.5,60.5
Houston Texans DST,,2021,DEF,HOU,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,6535.0,1101.0,25.0,382.0,4117.0,27.0,2418.0,25.0,89.0,790.0,29.0,42.9,12.2,32.0,17.0,8.0,15.0,1.0,2.0,0.0,,,,291.0,,326.0,31.0,96.0,96.0
Hunter Henry,27.0,2021,TE,NWE,17.0,10.0,,,,,,0.0,0.0,0.0,75.0,50.0,603.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.0,141.0,172.0,124.0,153.2,15.0,164.3,114.3
Hunter Long,23.0,2021,TE,MIA,7.0,2.0,,,,,,0.0,0.0,0.0,3.0,1.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,0.8
Hunter Renfrow,26.0,2021,WR,LVR,17.0,9.0,,,,,,3.0,3.0,0.0,128.0,103.0,1038.0,9.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.0,277.0,255.0,260.8,83.0,251.1,148.1
Ian Book,23.0,2021,QB,NOR,1.0,1.0,20.0,12.0,135.0,0.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0
Ian Thomas,25.0,2021,TE,CAR,17.0,13.0,,,,,,0.0,0.0,0.0,30.0,18.0,188.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.8,18.8
Ihmir Smith-Marsette,22.0,2021,WR,MIN,8.0,1.0,,,,,,0.0,0.0,0.0,6.0,5.0,116.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.6,23.6
Indianapolis Colts DST,,2021,DEF,IND,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,5834.0,1050.0,33.0,334.0,3980.0,32.0,1854.0,10.0,109.0,978.0,20.0,35.4,17.1,33.0,19.0,14.0,17.0,1.0,3.0,0.0,,148.0,150.0,91.0,161.0,151.8,7.0,119.0,119.0
Isaiah Coulter,23.0,2021,WR,CHI,3.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
Isaiah Ford,25.0,2021,WR,MIA,13.0,2.0,,,,,,0.0,0.0,0.0,17.0,12.0,161.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.1,28.1
Isaiah McKenzie,26.0,2021,WR,BUF,15.0,2.0,,,,,,9.0,47.0,1.0,26.0,20.0,178.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.5,30.5
Ito Smith,26.0,2021,RB,DAL,1.0,0.0,,,,,,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.0,95.0,6.4,6.4
J.D. McKissic,28.0,2021,RB,WAS,11.0,3.0,,,,,,48.0,212.0,2.0,53.0,43.0,397.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.0,162.0,196.0,114.0,139.8,43.0,127.9,84.9
J.J. Taylor,23.0,2021,RB,NWE,5.0,0.0,,,,,,19.0,37.0,2.0,4.0,4.0,8.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.0,248.0,251.3,76.0,18.5,14.5
JJ Arcega-Whiteside,24.0,2021,WR,PHI,16.0,2.0,,,,,,0.0,0.0,0.0,5.0,2.0,36.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,3.6
Ja'Marcus Bradley,25.0,2021,WR,CLE,5.0,0.0,,,,,,0.0,0.0,0.0,4.0,4.0,64.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4,6.4
Ja'Marr Chase,21.0,2021,WR,CIN,17.0,17.0,,,,,,7.0,21.0,0.0,128.0,81.0,1455.0,13.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,58.0,81.0,86.0,74.4,29.0,302.6,221.6
JaQuan Hardy,24.0,2021,RB,DAL,3.0,0.0,,,,,,4.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9,8.9
Jack Doyle,31.0,2021,TE,IND,17.0,14.0,,,,,,0.0,0.0,0.0,43.0,29.0,302.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,299.0,344.5,39.0,79.2,50.2
Jack Fox,25.0,2021,K,DET,17.0,0.0,3.0,2.0,38.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
Jack Stoll,23.0,2021,TE,PHI,16.0,5.0,,,,,,0.0,0.0,0.0,5.0,4.0,22.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,2.2
Jacksonville Jaguars DST,,2021,DEF,JAX,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,6002.0,1068.0,9.0,351.0,3875.0,24.0,2127.0,22.0,104.0,879.0,29.0,45.3,5.2,32.0,7.0,2.0,6.0,0.0,1.0,0.0,,,,287.0,250.0,291.0,27.0,56.0,56.0
Jacob Eason,24.0,2021,QB,IND,1.0,0.0,5.0,2.0,25.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.0,42.0,-1.0,-1.0
Jacob Hollister,28.0,2021,TE,JAX,7.0,2.0,,,,,,0.0,0.0,0.0,14.0,9.0,55.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.0,53.0,20.5,11.5
Jacoby Brissett,29.0,2021,QB,MIA,11.0,5.0,225.0,141.0,1283.0,5.0,4.0,19.0,70.0,1.0,0.0,0.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.0,49.0,64.32,64.32
Jacques Patrick,24.0,2021,RB,SFO,2.0,0.0,,,,,,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,1.2
Jaelon Darden,22.0,2021,WR,TAM,9.0,0.0,,,,,,1.0,11.0,0.0,12.0,6.0,43.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4,5.4
Jake Bailey,24.0,2021,K,NWE,17.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
Jake Elliott,26.0,2021,K,PHI,17.0,0.0,,,,,,,,,,,,,,17.0,17.0,13.0,10.0,3.0,3.0,33.0,30.0,44.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,232.0,,286.0,25.0,147.0,147.0
Jake Fromm,23.0,2021,QB,NYG,3.0,2.0,60.0,27.0,210.0,1.0,3.0,8.0,65.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9,8.9
