Player Name,Age,Season,Position,Team,Games Played,Games Started,Passing Attempts,Passing Completions,Passing Yards,Passing Touchdowns,Interceptions Thrown,Rushing Attempts,Rushing Yards,Rushing Touchdowns,Targets,Receptions,Receiving Yards,Receiving Touchdowns,Fumbles,Field Goals Attempted 0-39,Field Goals Made 0-39,Field Goals Attempted 40-49,Field Goals Made 40-49,Field Goals Attempted 50+,Field Goals Made 50+,Field Goals Attempted,Field Goals Made,Extra Points Attempted,Extra Points Made,Total Yards Allowed,Total Plays,Takeaways,First Downs Allowed,Passing Yards Allowed,Passing Touchdowns Allowed,Rushing Yards Allowed,Rushing Touchdowns Allowed,Penalties Committed,Penalty Yards,First Downs by Penalty,Percent Drives Scored On,Percent Drives Takeaway,ST_Sacks,ST_Interceptions,ST_Fumble Recoveries,ST_Forced Fumbles,ST_Safeties,ST_Special Teams Touchdowns,Fantasy Points From Points,XP2,ESPN ADP,Sleeper ADP,NFL ADP,RTSports ADP,Average ADP,Positional ADP
Geoff Swaim,30.0,2023,TE,ARI,14.0,8.0,,,,,,0.0,0.0,0.0,11.0,10.0,94.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,154.0
George Kittle,30.0,2023,TE,SFO,16.0,16.0,,,,,,1.0,2.0,0.0,90.0,65.0,1020.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,43.0,46.0,60.0,49.5,4.0
George Pickens,22.0,2023,WR,PIT,17.0,16.0,,,,,,3.0,18.0,0.0,106.0,63.0,1140.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,74.0,106.0,74.0,83.0,34.0
Gerald Everett,29.0,2023,TE,LAC,15.0,12.0,,,,,,3.0,10.0,0.0,70.0,51.0,411.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.0,173.0,121.0,195.0,162.0,16.0
Giovanni Ricci,27.0,2023,TE,CAR,5.0,0.0,,,,,,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,154.0
Graham Gano,36.0,2023,K,NYG,8.0,0.0,,,,,,,,,,,,,,7.0,5.0,6.0,3.0,4.0,3.0,17.0,11.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,132.0,162.0,97.0,230.0,155.3,8.0
Grant Calcaterra,25.0,2023,TE,PHI,15.0,1.0,,,,,,0.0,0.0,0.0,4.0,4.0,39.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.0,,,,481.0,79.0
Greg Dortch,25.0,2023,WR,ARI,16.0,4.0,,,,,,1.0,5.0,0.0,41.0,24.0,280.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,154.0
Greg Dulcich,23.0,2023,TE,DEN,2.0,1.0,,,,,,0.0,0.0,0.0,4.0,3.0,25.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.0,170.0,163.0,176.0,176.0,18.0
Greg Joseph,29.0,2023,K,MIN,17.0,0.0,,,,,,,,,,,,,,17.0,17.0,6.0,3.0,7.0,4.0,30.0,24.0,38.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,164.0,261.0,212.5,18.0
Greg Zuerlein,36.0,2023,K,NYJ,16.0,0.0,,,,,,,,,,,,,,18.0,17.0,14.0,13.0,6.0,5.0,38.0,35.0,16.0,15.0,,,,,,,,,,,,,,,,,,,,,,188.0,,145.0,207.0,180.0,11.0
Gunner Olszewski,27.0,2023,WR,PIT,2.0,0.0,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.0,,,,338.0,115.0
Gus Edwards,28.0,2023,RB,BAL,17.0,9.0,,,,,,198.0,810.0,13.0,13.0,12.0,180.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,206.0,233.0,268.0,187.0,223.5,70.0
Harrison Bryant,25.0,2023,TE,CLE,17.0,9.0,,,,,,5.0,8.0,0.0,20.0,13.0,81.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.0,,,,347.0,55.0
Harrison Butker,28.0,2023,K,KAN,17.0,0.0,,,,,,,,,,,,,,23.0,21.0,7.0,7.0,5.0,5.0,35.0,33.0,38.0,38.0,,,,,,,,,,,,,,,,,,,,,,108.0,116.0,142.0,168.0,133.5,5.0
Hayden Hurst,30.0,2023,TE,CAR,9.0,8.0,,,,,,0.0,0.0,0.0,32.0,18.0,184.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.0,231.0,217.0,225.0,227.0,28.0
Hunter Henry,29.0,2023,TE,NWE,14.0,10.0,,,,,,0.0,0.0,0.0,61.0,42.0,419.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.0,,216.0,210.0,217.7,24.0
Hunter Luepke,23.0,2023,RB,DAL,17.0,0.0,,,,,,6.0,19.0,1.0,4.0,3.0,18.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.0,,,,370.0,86.0
Hunter Renfrow,28.0,2023,WR,LVR,17.0,3.0,,,,,,0.0,0.0,0.0,37.0,25.0,255.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.0,212.0,241.0,268.0,224.8,74.0
Ian Thomas,27.0,2023,TE,CAR,12.0,5.0,,,,,,0.0,0.0,0.0,9.0,5.0,56.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.0,,,,448.0,74.0
Ihmir Smith-Marsette,24.0,2023,WR,CAR,17.0,0.0,,,,,,8.0,74.0,1.0,10.0,8.0,51.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,154.0
Irv Smith Jr.,25.0,2023,TE,CIN,12.0,6.0,,,,,,0.0,0.0,0.0,26.0,18.0,115.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.0,221.0,249.0,200.0,285.0,46.0
Irvin Charles,26.0,2023,WR,NYJ,12.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,154.0
Isaiah Hodgins,25.0,2023,WR,NYG,17.0,9.0,,,,,,0.0,0.0,0.0,33.0,21.0,230.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.0,254.0,215.0,233.7,78.0
Isaiah Likely,23.0,2023,TE,BAL,17.0,8.0,,,,,,0.0,0.0,0.0,40.0,30.0,411.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.0,260.0,270.0,262.0,35.0
Isaiah McKenzie,28.0,2023,WR,IND,13.0,2.0,,,,,,3.0,14.0,0.0,14.0,11.0,82.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.0,,287.0,,388.5,129.0
Isaiah Spiller,22.0,2023,RB,LAC,9.0,0.0,,,,,,37.0,96.0,0.0,6.0,6.0,34.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,154.0
Isiah Pacheco,24.0,2023,RB,KAN,14.0,13.0,,,,,,205.0,935.0,7.0,49.0,44.0,244.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,73.0,75.0,71.0,72.5,28.0
Israel Abanikanda,21.0,2023,RB,NYJ,6.0,0.0,,,,,,22.0,70.0,0.0,11.0,7.0,43.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.0,263.0,,,313.5,82.0
J.K. Dobbins,25.0,2023,RB,BAL,1.0,1.0,,,,,,8.0,22.0,1.0,3.0,2.0,15.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,56.0,66.0,43.0,61.3,20.0
Ja'Marr Chase,23.0,2023,WR,CIN,16.0,16.0,1.0,1.0,-7.0,0.0,0.0,3.0,-6.0,0.0,145.0,100.0,1216.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,4.0,3.0,3.0,2.0
Jack Fox,27.0,2023,K,DET,17.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,154.0
Jack Stoll,25.0,2023,TE,PHI,17.0,10.0,,,,,,0.0,0.0,0.0,8.0,5.0,38.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.0,,,,302.0,49.0
Jacoby Brissett,31.0,2023,QB,WAS,3.0,0.0,23.0,18.0,224.0,3.0,0.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,154.0
Jahan Dotson,23.0,2023,WR,WAS,17.0,16.0,,,,,,0.0,0.0,0.0,83.0,49.0,518.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,90.0,101.0,82.0,91.8,36.0
Jahmyr Gibbs,21.0,2023,RB,DET,15.0,3.0,,,,,,182.0,945.0,10.0,71.0,52.0,316.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,33.0,37.0,29.0,33.0,12.0
Jake Bailey,26.0,2023,K,MIA,17.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,154.0
Jake Bobo,25.0,2023,WR,SEA,17.0,0.0,,,,,,1.0,3.0,1.0,25.0,19.0,196.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.0,,,,249.0,84.0
Jake Browning,27.0,2023,QB,CIN,9.0,7.0,243.0,171.0,1936.0,12.0,7.0,27.0,127.0,3.0,1.0,1.0,-7.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.0,,,,289.0,39.0
Jake Camarda,24.0,2023,K,TAM,17.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,154.0
Jake Elliott,28.0,2023,K,PHI,17.0,0.0,,,,,,,,,,,,,,17.0,16.0,7.0,7.0,8.0,7.0,32.0,30.0,46.0,45.0,,,,,,,,,,,,,,,,,,,,,,133.0,134.0,168.0,209.0,161.0,10.0
Jake Ferguson,24.0,2023,TE,DAL,17.0,16.0,,,,,,0.0,0.0,0.0,102.0,71.0,761.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.0,203.0,237.0,216.0,214.8,22.0
Jake Funk,25.0,2023,RB,IND,4.0,0.0,,,,,,2.0,10.0,0.0,1.0,1.0,12.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.0,,,,466.0,92.0
Jake Moody,24.0,2023,K,SFO,17.0,0.0,,,,,,,,,,,,,,16.0,15.0,6.0,4.0,3.0,2.0,25.0,21.0,61.0,60.0,,,,,,,,,,,,,,,,,,,,,,,204.0,212.0,246.0,220.7,22.0
Jakob Johnson,29.0,2023,RB,LVR,13.0,5.0,,,,,,0.0,0.0,0.0,2.0,1.0,12.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.0,,,,407.0,6.0
Jakobi Meyers,27.0,2023,WR,LVR,16.0,16.0,3.0,2.0,12.0,1.0,0.0,4.0,24.0,2.0,106.0,71.0,807.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.0,153.0,176.0,152.0,150.0,52.0
Jaleel McLaughlin,23.0,2023,RB,DEN,17.0,3.0,,,,,,76.0,410.0,1.0,36.0,31.0,160.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.0,254.0,74.0
Jalen Brooks,23.0,2023,WR,DAL,7.0,0.0,,,,,,0.0,0.0,0.0,6.0,6.0,64.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.0,,,,382.0,126.0
Jalen Guyton,26.0,2023,WR,LAC,8.0,3.0,,,,,,0.0,0.0,0.0,21.0,10.0,89.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.0,,,,489.0,151.0
Jalen Hurts,25.0,2023,QB,PHI,17.0,17.0,538.0,352.0,3858.0,23.0,15.0,157.0,605.0,15.0,0.0,0.0,0.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,23.0,23.0,23.0,22.8,3.0
Jalen Nailor,24.0,2023,WR,MIN,6.0,1.0,,,,,,0.0,0.0,0.0,6.0,3.0,29.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.0,,,,493.0,152.0
Jalen Reagor,24.0,2023,WR,NWE,11.0,1.0,,,,,,1.0,17.0,0.0,23.0,7.0,138.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,154.0
Jalen Tolbert,24.0,2023,WR,DAL,17.0,6.0,,,,,,0.0,0.0,0.0,36.0,22.0,268.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.0,,,,318.0,113.0
Jalin Hyatt,22.0,2023,WR,NYG,17.0,7.0,,,,,,0.0,0.0,0.0,40.0,23.0,373.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.0,163.0,148.0,153.0,166.3,57.0
Jamaal Williams,28.0,2023,RB,NOR,13.0,4.0,,,,,,106.0,306.0,1.0,20.0,18.0,62.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,104.0,108.0,90.0,103.8,33.0
Jamal Agnew,28.0,2023,WR,JAX,11.0,1.0,,,,,,4.0,-2.0,0.0,21.0,14.0,225.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,154.0
Jameis Winston,29.0,2023,QB,NOR,7.0,0.0,47.0,25.0,264.0,2.0,3.0,5.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.0,,,,322.0,45.0
James Conner,28.0,2023,RB,ARI,13.0,13.0,,,,,,208.0,1040.0,7.0,33.0,27.0,165.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,65.0,73.0,63.0,64.5,25.0
James Cook,24.0,2023,RB,BUF,17.0,13.0,,,,,,237.0,1122.0,2.0,54.0,44.0,445.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,82.0,95.0,47.0,71.3,27.0
James Mitchell,24.0,2023,TE,DET,15.0,1.0,,,,,,0.0,0.0,0.0,2.0,2.0,28.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.0,,,,431.0,69.0
James Proche,27.0,2023,WR,CLE,10.0,1.0,,,,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,154.0
James Robinson,25.0,2023,RB,GNB,1.0,0.0,,,,,,1.0,2.0,0.0,1.0,1.0,-2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.0,,263.0,,353.0,84.0
Jameson Williams,22.0,2023,WR,DET,12.0,10.0,,,,,,3.0,29.0,1.0,42.0,24.0,354.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.0,136.0,130.0,160.0,154.0,55.0
Jamie Gillan,26.0,2023,K,NYG,17.0,0.0,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,154.0
Jamison Crowder,30.0,2023,WR,WAS,17.0,0.0,,,,,,0.0,0.0,0.0,20.0,16.0,159.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,154.0
Jamycal Hasty,27.0,2023,RB,JAX,3.0,0.0,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,154.0
Jared Goff,29.0,2023,QB,DET,17.0,17.0,605.0,407.0,4575.0,30.0,12.0,32.0,21.0,2.0,0.0,0.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.0,148.0,134.0,120.0,138.8,17.0
Jaren Hall,25.0,2023,QB,MIN,3.0,2.0,20.0,13.0,168.0,0.0,1.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.0,,,,452.0,60.0
Jarrett Stidham,27.0,2023,QB,DEN,3.0,2.0,66.0,40.0,496.0,2.0,1.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,,,,320.0,44.0
Jashaun Corbin,23.0,2023,RB,NYG,6.0,0.0,,,,,,1.0,1.0,0.0,3.0,3.0,12.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,154.0
Jason Brownlee,24.0,2023,WR,NYJ,7.0,5.0,,,,,,0.0,0.0,0.0,8.0,5.0,56.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,,,,313.0,112.0
Jason Cabinda,27.0,2023,RB,DET,4.0,0.0,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.0,,,,449.0,10.0
Jason Myers,32.0,2023,K,SEA,17.0,0.0,,,,,,,,,,,,,,20.0,19.0,14.0,12.0,8.0,4.0,42.0,35.0,33.0,33.0,,,,,,,,,,,,,,,,,,,,,,144.0,151.0,82.0,170.0,136.8,6.0
Jason Sanders,28.0,2023,K,MIA,17.0,0.0,,,,,,,,,,,,,,13.0,13.0,8.0,6.0,7.0,5.0,28.0,24.0,59.0,58.0,,,,,,,,,,,,,,,,,,,,,,,161.0,196.0,235.0,197.3,15.0
Jauan Jennings,26.0,2023,WR,SFO,13.0,2.0,,,,,,0.0,0.0,0.0,33.0,19.0,265.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.0,,296.0,106.0
Javonte Williams,23.0,2023,RB,DEN,16.0,13.0,,,,,,217.0,774.0,3.0,58.0,47.0,228.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,70.0,78.0,89.0,54.0,72.8,29.0
Jaxon Smith-Njigba,21.0,2023,WR,SEA,17.0,3.0,,,,,,0.0,0.0,0.0,93.0,63.0,628.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,81.0,114.0,96.0,97.5,39.0
Jayden Reed,23.0,2023,WR,GNB,16.0,13.0,,,,,,11.0,119.0,2.0,94.0,64.0,793.0,8.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.0,240.0,202.0,220.0,72.0
Jaylen Waddle,25.0,2023,WR,MIA,14.0,14.0,,,,,,3.0,12.0,0.0,104.0,72.0,1014.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,22.0,25.0,26.0,24.5,11.0
Jaylen Warren,25.0,2023,RB,PIT,17.0,0.0,,,,,,149.0,784.0,4.0,74.0,61.0,370.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.0,160.0,242.0,100.0,162.8,46.0
Jeff Driskel,30.0,2023,QB,CLE,1.0,1.0,26.0,13.0,166.0,2.0,2.0,7.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,154.0
Jeff Wilson,28.0,2023,RB,MIA,10.0,0.0,,,,,,41.0,188.0,0.0,17.0,14.0,85.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.0,,138.0,211.0,172.3,50.0
Jeremy Ruckert,23.0,2023,TE,NYJ,15.0,6.0,,,,,,0.0,0.0,0.0,22.0,16.0,151.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.0,,,,373.0,64.0
Jerick McKinnon,31.0,2023,RB,KAN,12.0,0.0,1.0,1.0,4.0,1.0,0.0,21.0,60.0,1.0,32.0,25.0,192.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.0,129.0,133.0,112.0,125.3,38.0
Jerome Ford,24.0,2023,RB,CLE,17.0,12.0,,,,,,204.0,813.0,4.0,63.0,44.0,319.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.0,,208.0,222.0,68.0
Jerry Jeudy,24.0,2023,WR,DEN,16.0,11.0,,,,,,0.0,0.0,0.0,87.0,54.0,758.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,72.0,60.0,81.0,72.0,29.0
Jesper Horsted,26.0,2023,TE,LVR,13.0,0.0,,,,,,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,154.0
Jimmy Garoppolo,32.0,2023,QB,LVR,7.0,6.0,169.0,110.0,1205.0,7.0,9.0,20.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.0,230.0,207.0,234.0,213.3,28.0
Jimmy Graham,37.0,2023,TE,NOR,13.0,2.0,,,,,,0.0,0.0,0.0,7.0,6.0,39.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.0,,,,219.0,26.0
Joe Burrow,27.0,2023,QB,CIN,10.0,10.0,365.0,244.0,2309.0,15.0,6.0,31.0,88.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,35.0,33.0,37.0,34.8,5.0
Joe Flacco,38.0,2023,QB,CLE,5.0,5.0,204.0,123.0,1616.0,13.0,8.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.0,,,,374.0,51.0
Joe Mixon,27.0,2023,RB,CIN,17.0,17.0,,,,,,257.0,1034.0,9.0,64.0,52.0,376.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,23.0,36.0,42.0,31.0,33.0,13.0
Joey Slye,27.0,2023,K,WAS,17.0,0.0,,,,,,,,,,,,,,10.0,9.0,9.0,7.0,5.0,3.0,24.0,19.0,35.0,32.0,,,,,,,,,,,,,,,,,,,,,,245.0,,289.0,,267.0,30.0
John Bates,26.0,2023,TE,WAS,17.0,4.0,,,,,,0.0,0.0,0.0,28.0,19.0,151.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.0,,,,363.0,63.0
John FitzPatrick,23.0,2023,TE,ATL,9.0,0.0,,,,,,0.0,0.0,0.0,1.0,1.0,12.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.0,302.0,,,351.5,58.0
John Metchie,23.0,2023,WR,HOU,16.0,0.0,,,,,,1.0,4.0,0.0,30.0,16.0,158.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.0,,253.0,235.0,79.0
Johnny Hekker,33.0,2023,K,CAR,17.0,0.0,1.0,1.0,7.0,0.0,0.0,1.0,-11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,154.0
Johnny Mundt,29.0,2023,TE,MIN,17.0,0.0,,,,,,0.0,0.0,0.0,23.0,17.0,172.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.0,,,,499.0,80.0
Jonathan Mingo,22.0,2023,WR,CAR,15.0,14.0,,,,,,0.0,0.0,0.0,85.0,43.0,418.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.0,172.0,195.0,184.0,190.3,65.0
Jonathan Taylor,24.0,2023,RB,IND,10.0,7.0,,,,,,169.0,741.0,7.0,23.0,19.0,153.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,45.0,11.0,68.0,47.8,18.0
Jonathan Ward,26.0,2023,RB,TEN,7.0,0.0,,,,,,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,154.0
Jonathan Williams,29.0,2023,RB,WAS,1.0,0.0,,,,,,1.0,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,154.0
Jonnu Smith,28.0,2023,TE,ATL,17.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.0,50.0,582.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.0,,,,319.0,51.0
Jordan Addison,21.0,2023,WR,MIN,17.0,14.0,,,,,,1.0,2.0,0.0,108.0,70.0,911.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,85.0,102.0,86.0,93.8,37.0
Jordan Akins,31.0,2023,TE,CLE,17.0,4.0,,,,,,0.0,0.0,0.0,23.0,15.0,132.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,,,,406.0,67.0
Jordan Love,25.0,2023,QB,GNB,17.0,17.0,579.0,372.0,4159.0,32.0,11.0,50.0,247.0,4.0,0.0,0.0,0.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.0,189.0,189.0,199.0,189.0,24.0
Jordan Mason,24.0,2023,RB,SFO,17.0,0.0,,,,,,40.0,206.0,3.0,4.0,3.0,31.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.0,,,,418.0,91.0
Jordan Mims,24.0,2023,RB,NOR,2.0,0.0,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,154.0
Jordan Stout,25.0,2023,K,BAL,17.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,154.0
Josh Allen,27.0,2023,QB,BUF,17.0,17.0,579.0,385.0,4306.0,29.0,18.0,111.0,524.0,15.0,0.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,20.0,22.0,20.0,20.5,2.0
Josh Downs,22.0,2023,WR,IND,17.0,9.0,,,,,,0.0,0.0,0.0,98.0,68.0,771.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.0,,263.0,252.0,85.0
