Player Name,Age,Season,Position,Team,Games Played,Games Started,Passing Attempts,Passing Completions,Passing Yards,Passing Touchdowns,Interceptions Thrown,Rushing Attempts,Rushing Yards,Rushing Touchdowns,Targets,Receptions,Receiving Yards,Receiving Touchdowns,Fumbles,Fumbles Lost,Field Goals Attempted 0-19,Field Goals Made 0-19,Field Goals Attempted 20-29,Field Goals Made 20-29,Field Goals Attempted 30-39,Field Goals Made 30-39,Field Goals Attempted 40-49,Field Goals Made 40-49,Field Goals Attempted 50+,Field Goals Made 50+,Field Goals Attempted,Field Goals Made,Extra Points Made,Extra Points Attempted,Total Yards Allowed,Total Plays,Takeaways,First Downs Allowed,Passing Yards Allowed,Passing Touchdowns Allowed,Rushing Yards Allowed,Rushing Touchdowns Allowed,Penalties Committed,Penalty Yards,First Downs by Penalty,Percent Drives Scored On,Percent Drives Takeaway,ST_Sacks,ST_Interceptions,ST_Fumble Recoveries,ST_Forced Fumbles,ST_Safeties,ST_Special Teams Touchdowns,Fantasy Points From Points,XP2,ESPN ADP,Sleeper ADP,NFL ADP,RTSports ADP,Average ADP,Positional ADP,PPR Fantasy Points Scored,Standard Fantasy Points Scored
Jake Camarda,24.0,2023,K,TAM,17.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,0.0,0.0
Jake Elliott,28.0,2023,K,PHI,17.0,0.0,,,,,,,,,,,,,,,0.0,0.0,9.0,9.0,8.0,7.0,7.0,7.0,8.0,7.0,32.0,30.0,45.0,46.0,,,,,,,,,,,,,,,,,,,,,,133.0,134.0,168.0,209.0,161.0,10,152.0,152.0
Jake Ferguson,24.0,2023,TE,DAL,17.0,16.0,,,,,,0.0,0.0,0.0,102.0,71.0,761.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.0,203.0,237.0,216.0,214.8,22,177.10000000000002,106.1
Jake Funk,25.0,2023,RB,IND,4.0,0.0,,,,,,2.0,10.0,0.0,1.0,1.0,12.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.0,301.0,301.0,301.0,466.0,93,3.2,2.2
Jake Moody,24.0,2023,K,SFO,17.0,0.0,,,,,,,,,,,,,,,0.0,0.0,7.0,7.0,9.0,8.0,6.0,4.0,3.0,2.0,25.0,21.0,60.0,61.0,,,,,,,,,,,,,,,,,,,,,,301.0,204.0,212.0,246.0,220.7,22,125.0,125.0
Jakob Johnson,29.0,2023,RB,LVR,13.0,5.0,,,,,,0.0,0.0,0.0,2.0,1.0,12.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.0,301.0,301.0,301.0,407.0,6,2.2,1.2000000000000002
Jakobi Meyers,27.0,2023,WR,LVR,16.0,16.0,3.0,2.0,12.0,1.0,0.0,4.0,24.0,2.0,106.0,71.0,807.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.0,153.0,176.0,152.0,150.0,52,218.58,147.58
Jaleel McLaughlin,23.0,2023,RB,DEN,17.0,3.0,,,,,,76.0,410.0,1.0,36.0,31.0,160.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,254.0,254.0,75,106.0,75.0
Jalen Brooks,23.0,2023,WR,DAL,7.0,0.0,,,,,,0.0,0.0,0.0,6.0,6.0,64.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.0,301.0,301.0,301.0,382.0,126,12.4,6.4
Jalen Guyton,26.0,2023,WR,LAC,8.0,3.0,,,,,,0.0,0.0,0.0,21.0,10.0,89.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.0,301.0,301.0,301.0,489.0,151,24.9,14.9
Jalen Hurts,25.0,2023,QB,PHI,17.0,17.0,538.0,352.0,3858.0,23.0,15.0,157.0,605.0,15.0,0.0,0.0,0.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,23.0,23.0,23.0,22.8,3,366.82,366.82
Jalen Nailor,24.0,2023,WR,MIN,6.0,1.0,,,,,,0.0,0.0,0.0,6.0,3.0,29.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.0,301.0,301.0,301.0,493.0,152,5.9,2.9000000000000004
Jalen Reagor,24.0,2023,WR,NWE,11.0,1.0,,,,,,1.0,17.0,0.0,23.0,7.0,138.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,22.5,15.5
Jalen Tolbert,24.0,2023,WR,DAL,17.0,6.0,,,,,,0.0,0.0,0.0,36.0,22.0,268.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.0,301.0,301.0,301.0,318.0,113,60.8,38.8
Jalin Hyatt,22.0,2023,WR,NYG,17.0,7.0,,,,,,0.0,0.0,0.0,40.0,23.0,373.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.0,163.0,148.0,153.0,166.3,57,60.3,37.3
Jamaal Williams,28.0,2023,RB,NOR,13.0,4.0,,,,,,106.0,306.0,1.0,20.0,18.0,62.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,104.0,108.0,90.0,103.8,34,60.8,42.8
Jamal Agnew,28.0,2023,WR,JAX,11.0,1.0,,,,,,4.0,-2.0,0.0,21.0,14.0,225.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,42.3,28.3
Jameis Winston,29.0,2023,QB,NOR,7.0,0.0,47.0,25.0,264.0,2.0,3.0,5.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.0,301.0,301.0,301.0,322.0,45,11.960000000000004,11.960000000000004
James Conner,28.0,2023,RB,ARI,13.0,13.0,,,,,,208.0,1040.0,7.0,33.0,27.0,165.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,65.0,73.0,63.0,64.5,25,201.5,174.5
James Cook,24.0,2023,RB,BUF,17.0,13.0,,,,,,237.0,1122.0,2.0,54.0,44.0,445.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,82.0,95.0,47.0,71.3,27,236.7,192.7
James Mitchell,24.0,2023,TE,DET,15.0,1.0,,,,,,0.0,0.0,0.0,2.0,2.0,28.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.0,301.0,301.0,301.0,431.0,69,4.800000000000001,2.8000000000000003
James Proche,27.0,2023,WR,CLE,10.0,1.0,,,,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,0.0,0.0
James Robinson,25.0,2023,RB,GNB,1.0,0.0,,,,,,1.0,2.0,0.0,1.0,1.0,-2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.0,301.0,263.0,301.0,353.0,85,1.0,0.0
Jameson Williams,22.0,2023,WR,DET,12.0,10.0,,,,,,3.0,29.0,1.0,42.0,24.0,354.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.0,136.0,130.0,160.0,154.0,55,80.3,56.3
Jamie Gillan,26.0,2023,K,NYG,17.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,4.0,4.0
Jamison Crowder,30.0,2023,WR,WAS,17.0,0.0,,,,,,0.0,0.0,0.0,20.0,16.0,159.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,37.9,21.9
Jamycal Hasty,27.0,2023,RB,JAX,3.0,0.0,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,0.0,0.0
Jared Goff,29.0,2023,QB,DET,17.0,17.0,605.0,407.0,4575.0,30.0,12.0,32.0,21.0,2.0,0.0,0.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.0,148.0,134.0,120.0,138.8,17,293.1,293.1
Jaren Hall,25.0,2023,QB,MIN,3.0,2.0,20.0,13.0,168.0,0.0,1.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.0,301.0,301.0,301.0,452.0,60,6.12,6.12
Jarrett Stidham,27.0,2023,QB,DEN,3.0,2.0,66.0,40.0,496.0,2.0,1.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,301.0,301.0,301.0,320.0,44,26.64,26.64
Jashaun Corbin,23.0,2023,RB,NYG,6.0,0.0,,,,,,1.0,1.0,0.0,3.0,3.0,12.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,4.300000000000001,1.3000000000000005
Jason Brownlee,24.0,2023,WR,NYJ,7.0,5.0,,,,,,0.0,0.0,0.0,8.0,5.0,56.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,301.0,301.0,301.0,313.0,112,16.6,11.6
Jason Cabinda,27.0,2023,RB,DET,4.0,0.0,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.0,301.0,301.0,301.0,449.0,10,0.0,0.0
Jason Myers,32.0,2023,K,SEA,17.0,0.0,,,,,,,,,,,,,,,0.0,0.0,8.0,8.0,12.0,11.0,14.0,12.0,8.0,4.0,42.0,35.0,33.0,33.0,,,,,,,,,,,,,,,,,,,,,,144.0,151.0,82.0,170.0,136.8,6,151.0,151.0
Jason Sanders,28.0,2023,K,MIA,17.0,0.0,,,,,,,,,,,,,,,0.0,0.0,6.0,6.0,7.0,7.0,8.0,6.0,7.0,5.0,28.0,24.0,58.0,59.0,,,,,,,,,,,,,,,,,,,,,,301.0,161.0,196.0,235.0,197.3,15,140.0,140.0
Jauan Jennings,26.0,2023,WR,SFO,13.0,2.0,,,,,,0.0,0.0,0.0,33.0,19.0,265.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,296.0,301.0,296.0,106,51.5,32.5
Javonte Williams,23.0,2023,RB,DEN,16.0,13.0,,,,,,217.0,774.0,3.0,58.0,47.0,228.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,70.0,78.0,89.0,54.0,72.8,29,181.2,134.2
Jaxon Smith-Njigba,21.0,2023,WR,SEA,17.0,3.0,,,,,,0.0,0.0,0.0,93.0,63.0,628.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,81.0,114.0,96.0,97.5,39,149.8,86.80000000000001
Jayden Reed,23.0,2023,WR,GNB,16.0,13.0,,,,,,11.0,119.0,2.0,94.0,64.0,793.0,8.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,218.0,240.0,202.0,220.0,72,215.2,151.20000000000002
Jaylen Waddle,25.0,2023,WR,MIA,14.0,14.0,,,,,,3.0,12.0,0.0,104.0,72.0,1014.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,22.0,25.0,26.0,24.5,11,198.6,126.6
Jaylen Warren,25.0,2023,RB,PIT,17.0,0.0,,,,,,149.0,784.0,4.0,74.0,61.0,370.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.0,160.0,242.0,100.0,162.8,47,200.4,139.4
Jeff Driskel,30.0,2023,QB,CLE,1.0,1.0,26.0,13.0,166.0,2.0,2.0,7.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,13.94,13.94
Jeff Wilson,28.0,2023,RB,MIA,10.0,0.0,,,,,,41.0,188.0,0.0,17.0,14.0,85.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.0,301.0,138.0,211.0,172.3,51,41.3,27.3
Jeffery Simmons,26.0,2023,DT,TEN,12.0,12.0,,,,,,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,0.0,0.0
Jeremy Ruckert,23.0,2023,TE,NYJ,15.0,6.0,,,,,,0.0,0.0,0.0,22.0,16.0,151.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.0,301.0,301.0,301.0,373.0,64,31.1,15.1
Jerick McKinnon,31.0,2023,RB,KAN,12.0,0.0,1.0,1.0,4.0,1.0,0.0,21.0,60.0,1.0,32.0,25.0,192.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.0,129.0,133.0,112.0,125.3,39,84.36,59.36
Jerome Ford,24.0,2023,RB,CLE,17.0,12.0,,,,,,204.0,813.0,4.0,63.0,44.0,319.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,236.0,301.0,208.0,222.0,69,211.2,167.20000000000002
Jerry Jeudy,24.0,2023,WR,DEN,16.0,11.0,,,,,,0.0,0.0,0.0,87.0,54.0,758.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,72.0,60.0,81.0,72.0,29,141.8,87.8
Jesper Horsted,26.0,2023,TE,LVR,13.0,0.0,,,,,,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,1.4,0.4
Jimmy Garoppolo,32.0,2023,QB,LVR,7.0,6.0,169.0,110.0,1205.0,7.0,9.0,20.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.0,230.0,207.0,234.0,213.3,28,62.1,62.1
Jimmy Graham,37.0,2023,TE,NOR,13.0,2.0,,,,,,0.0,0.0,0.0,7.0,6.0,39.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.0,301.0,301.0,301.0,219.0,26,33.9,27.9
Joe Burrow,27.0,2023,QB,CIN,10.0,10.0,365.0,244.0,2309.0,15.0,6.0,31.0,88.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,35.0,33.0,37.0,34.8,5,149.16000000000005,149.16000000000005
Joe Flacco,38.0,2023,QB,CLE,5.0,5.0,204.0,123.0,1616.0,13.0,8.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.0,301.0,301.0,301.0,374.0,51,100.84,100.84
Joe Mixon,27.0,2023,RB,CIN,17.0,17.0,,,,,,257.0,1034.0,9.0,64.0,52.0,376.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,23.0,36.0,42.0,31.0,33.0,13,267.0,215.0
Joey Slye,27.0,2023,K,WAS,17.0,0.0,,,,,,,,,,,,,,,0.0,0.0,3.0,2.0,7.0,7.0,9.0,7.0,5.0,3.0,24.0,19.0,32.0,35.0,,,,,,,,,,,,,,,,,,,,,,245.0,301.0,289.0,301.0,267.0,30,91.0,91.0
John Bates,26.0,2023,TE,WAS,17.0,4.0,,,,,,0.0,0.0,0.0,28.0,19.0,151.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.0,301.0,301.0,301.0,363.0,63,34.1,15.1
John FitzPatrick,23.0,2023,TE,ATL,9.0,0.0,,,,,,0.0,0.0,0.0,1.0,1.0,12.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.0,302.0,301.0,301.0,351.5,58,2.2,1.2000000000000002
John Metchie,23.0,2023,WR,HOU,16.0,0.0,,,,,,1.0,4.0,0.0,30.0,16.0,158.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,217.0,301.0,253.0,235.0,79,32.2,16.2
Johnny Hekker,33.0,2023,K,CAR,17.0,0.0,1.0,1.0,7.0,0.0,0.0,1.0,-11.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,0.0,0.0
Johnny Mundt,29.0,2023,TE,MIN,17.0,0.0,,,,,,0.0,0.0,0.0,23.0,17.0,172.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.0,301.0,301.0,301.0,499.0,80,40.2,23.2
Jonathan Mingo,22.0,2023,WR,CAR,15.0,14.0,,,,,,0.0,0.0,0.0,85.0,43.0,418.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.0,172.0,195.0,184.0,190.3,65,84.80000000000001,41.8
Jonathan Taylor,24.0,2023,RB,IND,10.0,7.0,,,,,,169.0,741.0,7.0,23.0,19.0,153.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,45.0,11.0,68.0,47.8,18,156.40000000000003,137.4
Jonathan Ward,26.0,2023,RB,TEN,7.0,0.0,,,,,,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,1.1,1.1
Jonathan Williams,29.0,2023,RB,WAS,1.0,0.0,,,,,,1.0,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,-0.2,-0.2
Jonnu Smith,28.0,2023,TE,ATL,17.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.0,50.0,582.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.0,301.0,301.0,301.0,319.0,51,126.2,76.2
Jordan Addison,21.0,2023,WR,MIN,17.0,14.0,,,,,,1.0,2.0,0.0,108.0,70.0,911.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,85.0,102.0,86.0,93.8,37,221.3,151.3
Jordan Akins,31.0,2023,TE,CLE,17.0,4.0,,,,,,0.0,0.0,0.0,23.0,15.0,132.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,301.0,301.0,301.0,406.0,67,28.200000000000003,13.2
Jordan Love,25.0,2023,QB,GNB,17.0,17.0,579.0,372.0,4159.0,32.0,11.0,50.0,247.0,4.0,0.0,0.0,0.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.0,189.0,189.0,199.0,189.0,24,321.06,321.06
Jordan Mason,24.0,2023,RB,SFO,17.0,0.0,,,,,,40.0,206.0,3.0,4.0,3.0,31.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.0,301.0,301.0,301.0,418.0,92,44.7,41.7
Jordan Mims,24.0,2023,RB,NOR,2.0,0.0,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,0.0,0.0
Jordan Stout,25.0,2023,K,BAL,17.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,0.0,0.0
Josh Allen,27.0,2023,QB,BUF,17.0,17.0,579.0,385.0,4306.0,29.0,18.0,111.0,524.0,15.0,0.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,20.0,22.0,20.0,20.5,2,394.64,394.64
Josh Downs,22.0,2023,WR,IND,17.0,9.0,,,,,,0.0,0.0,0.0,98.0,68.0,771.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,241.0,301.0,263.0,252.0,85,157.10000000000002,89.10000000000001
Josh Jacobs,25.0,2023,RB,LVR,13.0,13.0,0.0,0.0,0.0,0.0,0.0,233.0,805.0,6.0,54.0,37.0,296.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,19.0,14.0,13.0,16.0,7,183.1,146.1
Josh Oliver,26.0,2023,TE,MIN,17.0,14.0,,,,,,0.0,0.0,0.0,28.0,22.0,213.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.0,301.0,301.0,301.0,288.0,47,55.3,33.3
Josh Palmer,24.0,2023,WR,LAC,10.0,6.0,,,,,,1.0,6.0,0.0,61.0,38.0,581.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,108.7,70.7
Josh Reynolds,28.0,2023,WR,DET,17.0,13.0,,,,,,0.0,0.0,0.0,64.0,40.0,608.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,130.8,90.8
Josh Whyle,24.0,2023,TE,TEN,11.0,3.0,,,,,,0.0,0.0,0.0,15.0,9.0,94.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,24.4,15.4
Joshua Dobbs,28.0,2023,QB,2TM,13.0,12.0,417.0,262.0,2464.0,13.0,10.0,77.0,421.0,6.0,0.0,0.0,0.0,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,301.0,301.0,301.0,301.0,301.0,301,212.66,212.66
Joshua Kelley,26.0,2023,RB,LAC,17.0,3.0,,,,,,107.0,405.0,2.0,12.0,8.0,32.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,274.0,301.0,171.0,222.5,70,63.7,55.7
Josiah Deguara,26.0,2023,TE,GNB,15.0,4.0,,,,,,0.0,0.0,0.0,8.0,8.0,65.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.0,301.0,301.0,301.0,380.0,66,14.5,6.5
JuJu Smith-Schuster,27.0,2023,WR,NWE,11.0,7.0,,,,,,0.0,0.0,0.0,47.0,29.0,260.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.0,106.0,113.0,103.0,109.3,44,61.0,32.0
Julian Hill,23.0,2023,TE,MIA,15.0,4.0,,,,,,0.0,0.0,0.0,9.0,6.0,48.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.0,301.0,301.0,301.0,355.0,59,10.8,4.800000000000001
Julio Jones,34.0,2023,WR,PHI,11.0,4.0,,,,,,0.0,0.0,0.0,19.0,11.0,74.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.0,301.0,301.0,301.0,284.0,99,36.4,25.4
Justice Hill,26.0,2023,RB,BAL,16.0,5.0,,,,,,84.0,387.0,3.0,39.0,28.0,206.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,111.3,83.30000000000001
Justin Fields,24.0,2023,QB,CHI,13.0,13.0,370.0,227.0,2562.0,16.0,9.0,124.0,657.0,4.0,0.0,0.0,0.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,44.0,40.0,49.0,44.3,7,238.18,238.18
Justin Herbert,25.0,2023,QB,LAC,13.0,13.0,456.0,297.0,3134.0,20.0,7.0,52.0,228.0,3.0,1.0,1.0,10.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,46.0,44.0,42.0,43.5,6,234.16000000000005,233.16000000000005
Justin Jefferson,24.0,2023,WR,MIN,10.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,-12.0,0.0,100.0,68.0,1074.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1,204.2,136.2
Justin Tucker,34.0,2023,K,BAL,17.0,0.0,,,,,,,,,,,,,,,0.0,0.0,10.0,10.0,10.0,10.0,12.0,11.0,5.0,1.0,37.0,32.0,51.0,52.0,,,,,,,,,,,,,,,,,,,,,,83.0,91.0,71.0,116.0,90.3,1,153.0,153.0
Justin Watson,28.0,2023,WR,KAN,16.0,8.0,,,,,,0.0,0.0,0.0,53.0,27.0,460.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.0,301.0,301.0,301.0,274.0,95,91.0,64.0
Justyn Ross,24.0,2023,WR,KAN,10.0,1.0,,,,,,0.0,0.0,0.0,11.0,6.0,53.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.0,187.0,276.0,242.0,230.8,77,11.3,5.300000000000001
Juwan Johnson,27.0,2023,TE,NOR,13.0,11.0,,,,,,0.0,0.0,0.0,59.0,37.0,368.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.0,195.0,100.0,132.0,147.3,15,97.8,60.8
Juwann Winfree,27.0,2023,WR,IND,8.0,1.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,0.0,0.0
K.J. Osborn,26.0,2023,WR,MIN,16.0,12.0,,,,,,0.0,0.0,0.0,75.0,48.0,540.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.0,213.0,220.0,167.0,192.3,67,120.0,72.0
Ka'imi Fairbairn,29.0,2023,K,HOU,12.0,0.0,,,,,,,,,,,,,,,0.0,0.0,10.0,10.0,10.0,10.0,2.0,2.0,6.0,5.0,28.0,27.0,21.0,22.0,,,,,,,,,,,,,,,,,,,,,,340.0,301.0,239.0,301.0,289.5,33,111.0,111.0
